,canonical_smiles,molecule_chembl_id,standard_value,bioactivity_class,pIC50
238,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(N4C(=O)CCC4C(=O)N4CCN(C)CC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640404,416.0,active,6.380906669373258
239,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(N4C(=O)CCC4(C(=O)O)C(C)(C)O)nc3)NC(=O)NC1=O)C2,CHEMBL3640405,578.0,active,6.2380721615794705
240,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3cncc(NC(=O)C4CCN(C)CC4)c3)NC(=O)NC1=O)C2,CHEMBL3640406,86.0,active,7.0655015487564325
241,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(NC(=O)C4CCN(C)CC4)c3)NC(=O)NC1=O)C2,CHEMBL3640407,299.0,active,6.52432881167557
242,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(NC(=O)C4CCN(C)CC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640408,78.0,active,7.107905397309519
243,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(C(=O)N4CCN(C)CC4)ccc3OC)NC(=O)NC1=O)C2,CHEMBL3640409,2961.0,intermediate,5.528561592610701
244,CCN1CCN(C(=O)c2ccc(OC)c(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)n2)CC1,CHEMBL3640410,622.0,active,6.206209615309182
245,CCNc1nnc(-c2ccc(OC)c(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)n2)o1,CHEMBL3640412,899.0,active,6.046240308266771
246,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-n4cn[nH]c4=O)cc3)NC(=O)NC1=O)C2,CHEMBL3640413,538.0,active,6.269217724333611
247,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-n4c(C)n[nH]c4=O)cc3)NC(=O)NC1=O)C2,CHEMBL3640414,243.0,active,6.614393726401688
248,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-n4c(-c5cccnc5)n[nH]c4=O)cc3)NC(=O)NC1=O)C2,CHEMBL3640415,258.0,active,6.58838029403677
249,CCN1CCN(C(=O)C2CCC(=O)N2c2ccc(OC)c(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)n2)CC1,CHEMBL3640416,3363.0,intermediate,5.473273132685365
250,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccccc3C=O)NC(=O)NC1=O)C2,CHEMBL3640417,936.0,active,6.028724151261895
251,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nnc(N)o4)cc3)NC(=O)NC1=O)C2,CHEMBL3640418,244.0,active,6.61261017366127
252,CCNc1nnc(-c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)o1,CHEMBL3640419,269.0,active,6.570247719997592
253,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(N)ccc3O)NC(=O)NC1=O)C2,CHEMBL3640420,808.0,active,6.092588639225414
254,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(-c4cccc(O)c4)ccc3OC)NC(=O)NC1=O)C2,CHEMBL3640421,9906.0,intermediate,5.004101676353563
